val@1_ori,val@1_rev,val@2_ori,val@2_rev,pair
0.0,0.0,0.0,0.0,C0029277_C0268250
0.0,0.0,0.0,0.0,C0029277_C0270846
0.0,0.0,0.0,0.0,C0029277_C0442874
0.0,0.0,0.0,0.0,C0029277_C0019202
0.0,0.0,155.11794058854812,0.0,C0029277_C0154246
0.0,0.0,0.0,0.0,C0029277_C0268251
0.0,0.0,0.0,0.0,C0029277_C0023521
0.0,0.0,155.11794058854812,0.0,C0029277_C0878544
0.0,0.0,0.0,0.0,C0029277_C0038454
0.0,0.0,0.0,0.0,C0029277_C0011849
0.0,0.0,155.11794058854812,155.11794058854812,C0029277_C0026848
0.0,0.0,0.0,0.0,C0029277_C0001125
0.0,0.0,0.0,0.0,C0029277_C0014544
0.0,0.0,0.0,0.0,C0029277_C0024776
0.0,0.0,0.0,0.0,C0029277_C0002066
0.0,0.0,465.3538217656444,0.0,C0029277_C0751435
0.0,0.0,0.0,0.0,C0029277_C1961835
0.0,0.0,0.0,0.0,C0029277_C0162309
0.0,0.0,0.0,0.0,C0029277_C0019147
0.0,0.0,0.0,0.0,C0029277_C0020615
0.0,0.0,465.3538217656444,155.11794058854812,C0029277_C0031485
0.0,0.0,0.0,0.0,C0029277_C0023890
0.0,0.0,0.0,0.0,C0029277_C0242422
0.0,0.0,0.0,0.0,C0029277_C0025517
0.0,0.0,0.0,0.0,C0029277_C0268542
0.0,0.0,0.0,0.0,C0029277_C0948089
0.0,0.0,0.0,0.0,C0029277_C0018802
0.0,0.0,0.0,0.0,C0029277_C1145670
0.0,0.0,0.0,0.0,C0029277_C0011860
0.0,0.0,0.0,0.0,C0029277_C1527231
0.0,0.0,0.0,0.0,C0029277_C0524851
0.0,0.0,0.0,0.0,C0029277_C0019247
0.0,0.0,0.0,0.0,C0029277_C0268490
0.0,0.0,0.0,0.0,C0029277_C0149931
0.0,0.0,155.11794058854812,155.11794058854812,C0029277_C0027126
0.0,0.0,0.0,0.0,C0029277_C1849508
0.0,0.0,0.0,0.0,C0029277_C2931688
0.0,0.0,0.0,0.0,C0029277_C0027765
0.0,0.0,465.3538217656444,0.0,C0029277_C0751434
0.0,0.0,0.0,0.0,C0029277_C0752120
0.0,0.0,0.0,0.0,C0029277_C0024408
0.0,0.0,0.0,0.0,C0029277_C0349653
0.0,0.0,0.0,0.0,C0029277_C0020541
0.0,0.0,0.0,0.0,C0029277_C0220756
0.0,0.0,465.3538217656444,0.0,C0029277_C0751436
0.0,0.0,0.0,0.0,C0029277_C0751882
0.0,0.0,0.0,0.0,C0029277_C0162671
0.0,0.0,0.0,0.0,C0029277_C0002986
0.0,0.0,0.0,0.0,C0029277_C0018790
0.0,0.0,155.11794058854812,0.0,C0029277_C0026850
0.0,0.0,0.0,0.0,C0029277_C0030567
0.0,0.0,0.0,0.0,C0029277_C0007222
0.0,0.0,0.0,0.0,C0029277_C0023895
0.0,0.0,0.0,0.0,C0029277_C0007194
0.0,0.0,0.0,0.0,C0029277_C0019151
0.0,0.0,0.0,0.0,C0029277_C0043459
0.0,0.0,0.0,0.0,C0029277_C0020179
0.0,0.0,465.3538217656444,0.0,C0029277_C0268465
0.0,0.0,155.11794058854812,0.0,C0029277_C0019880
0.0,0.0,0.0,0.0,C0029277_C0002395
0.0,0.0,0.0,0.0,C0029277_C0282528
0.0,0.0,0.0,0.0,C0029277_C0026896
0.0,0.0,0.0,0.0,C0029277_C0027051
0.0,0.0,0.0,0.0,C0029277_C0018801
0.0,0.0,0.0,0.0,C0029277_C0024117
0.0,0.0,0.0,0.0,C0029277_C0028754
0.0,0.0,0.0,0.0,C0029277_C0018799
0.0,0.0,0.0,0.0,C0029277_C0027868
0.0,0.0,0.0,0.0,C0029277_C0017205
0.0,0.0,0.0,0.0,C0029277_C5203670
0.0,0.0,0.0,0.0,C0538927_C0878773
0.0,0.0,310.23588117709625,310.23588117709625,C0538927_C0020538
0.0,0.0,0.0,0.0,C0538927_C0025521
0.0,0.0,0.0,0.0,C0538927_C0085584
0.0,0.0,0.0,0.0,C0538927_C0004238
0.0,0.0,0.0,0.0,C0538927_C0494475
0.0,0.0,0.0,0.0,C0538927_C0268579
0.0,0.0,0.0,0.0,C0538927_C0087012
0.0,0.0,0.0,0.0,C0538927_C0004096
0.0,0.0,0.0,0.0,C0538927_C0011168
0.0,0.0,0.0,0.0,C0538927_C0268250
0.0,0.0,0.0,0.0,C0538927_C0270846
0.0,0.0,0.0,0.0,C0538927_C0442874
0.0,0.0,0.0,0.0,C0538927_C0019202
0.0,0.0,0.0,0.0,C0538927_C0154246
0.0,0.0,0.0,0.0,C0538927_C0268251
0.0,0.0,0.0,0.0,C0538927_C0023521
0.0,0.0,0.0,0.0,C0538927_C0878544
0.0,0.0,0.0,0.0,C0538927_C0038454
0.0,0.0,0.0,0.0,C0538927_C0011849
0.0,0.0,0.0,0.0,C0538927_C0026848
0.0,0.0,0.0,0.0,C0538927_C0001125
0.0,0.0,0.0,0.0,C0538927_C0014544
0.0,0.0,0.0,0.0,C0538927_C0024776
0.0,0.0,0.0,0.0,C0538927_C0002066
0.0,0.0,0.0,0.0,C0538927_C0751435
0.0,0.0,0.0,0.0,C0538927_C1961835
0.0,0.0,0.0,0.0,C0538927_C0162309
0.0,0.0,0.0,0.0,C0538927_C0019147
0.0,0.0,0.0,0.0,C0538927_C0020615
0.0,0.0,0.0,0.0,C0538927_C0031485
0.0,0.0,0.0,0.0,C0538927_C0023890
0.0,0.0,0.0,0.0,C0538927_C0242422
0.0,0.0,0.0,0.0,C0538927_C0025517
0.0,0.0,0.0,0.0,C0538927_C0268542
0.0,0.0,0.0,0.0,C0538927_C0948089
0.0,0.0,0.0,0.0,C0538927_C0018802
0.0,0.0,0.0,0.0,C0538927_C1145670
0.0,0.0,0.0,0.0,C0538927_C0011860
0.0,0.0,0.0,0.0,C0538927_C1527231
0.0,0.0,0.0,0.0,C0538927_C0524851
0.0,0.0,0.0,0.0,C0538927_C0019247
0.0,0.0,0.0,0.0,C0538927_C0268490
0.0,0.0,155.11794058854812,0.0,C0538927_C0149931
0.0,0.0,0.0,0.0,C0538927_C0027126
0.0,0.0,0.0,0.0,C0538927_C1849508
0.0,0.0,0.0,0.0,C0538927_C2931688
0.0,0.0,0.0,0.0,C0538927_C0027765
0.0,0.0,0.0,0.0,C0538927_C0751434
0.0,0.0,0.0,0.0,C0538927_C0752120
0.0,0.0,0.0,0.0,C0538927_C0024408
0.0,0.0,0.0,0.0,C0538927_C0349653
0.0,0.0,0.0,0.0,C0538927_C0020541
0.0,0.0,0.0,0.0,C0538927_C0220756
0.0,0.0,0.0,0.0,C0538927_C0751436
0.0,0.0,0.0,0.0,C0538927_C0751882
0.0,0.0,0.0,0.0,C0538927_C0162671
0.0,0.0,0.0,0.0,C0538927_C0002986
0.0,0.0,0.0,0.0,C0538927_C0018790
0.0,0.0,0.0,0.0,C0538927_C0026850
0.0,0.0,0.0,0.0,C0538927_C0030567
0.0,0.0,0.0,0.0,C0538927_C0007222
0.0,0.0,0.0,0.0,C0538927_C0023895
0.0,0.0,0.0,0.0,C0538927_C0007194
0.0,0.0,0.0,0.0,C0538927_C0019151
0.0,0.0,0.0,0.0,C0538927_C0043459
0.0,0.0,0.0,0.0,C0538927_C0020179
0.0,0.0,0.0,0.0,C0538927_C0268465
0.0,0.0,0.0,0.0,C0538927_C0019880
0.0,0.0,0.0,0.0,C0538927_C0002395
0.0,0.0,0.0,0.0,C0538927_C0282528
0.0,0.0,0.0,0.0,C0538927_C0026896
0.0,0.0,0.0,0.0,C0538927_C0027051
0.0,0.0,0.0,0.0,C0538927_C0018801
0.0,0.0,0.0,0.0,C0538927_C0024117
0.0,0.0,0.0,0.0,C0538927_C0028754
0.0,0.0,0.0,0.0,C0538927_C0018799
0.0,0.0,0.0,0.0,C0538927_C0027868
0.0,0.0,0.0,0.0,C0538927_C0017205
0.0,0.0,0.0,0.0,C0538927_C5203670
0.0,0.0,2481.8870494167704,1861.4152870625778,C0388753_C0878773
0.0,0.0,155.11794058854812,310.23588117709625,C0388753_C0020538
0.0,0.0,0.0,0.0,C0388753_C0025521
0.0,0.0,0.0,0.0,C0388753_C0085584
0.0,0.0,0.0,0.0,C0388753_C0004238
0.0,0.0,0.0,0.0,C0388753_C0494475
0.0,0.0,0.0,0.0,C0388753_C0268579
0.0,0.0,0.0,0.0,C0388753_C0087012
0.0,0.0,0.0,0.0,C0388753_C0004096
0.0,0.0,0.0,0.0,C0388753_C0011168
0.0,0.0,0.0,0.0,C0388753_C0268250
0.0,0.0,0.0,0.0,C0388753_C0270846
0.0,0.0,0.0,0.0,C0388753_C0442874
0.0,0.0,0.0,0.0,C0388753_C0019202
0.0,0.0,0.0,0.0,C0388753_C0154246
0.0,0.0,0.0,0.0,C0388753_C0268251
0.0,0.0,0.0,0.0,C0388753_C0023521
0.0,0.0,0.0,0.0,C0388753_C0878544
0.0,0.0,0.0,0.0,C0388753_C0038454
0.0,0.0,0.0,0.0,C0388753_C0011849
0.0,0.0,0.0,0.0,C0388753_C0026848
0.0,0.0,0.0,0.0,C0388753_C0001125
0.0,0.0,0.0,155.11794058854812,C0388753_C0014544
0.0,0.0,0.0,0.0,C0388753_C0024776
0.0,0.0,0.0,0.0,C0388753_C0002066
0.0,0.0,0.0,0.0,C0388753_C0751435
0.0,0.0,0.0,0.0,C0388753_C1961835
0.0,0.0,0.0,0.0,C0388753_C0162309
0.0,0.0,0.0,0.0,C0388753_C0019147
0.0,0.0,0.0,0.0,C0388753_C0020615
0.0,0.0,0.0,0.0,C0388753_C0031485
0.0,0.0,0.0,0.0,C0388753_C0023890
0.0,0.0,0.0,0.0,C0388753_C0242422
0.0,0.0,0.0,0.0,C0388753_C0025517
0.0,0.0,0.0,0.0,C0388753_C0268542
0.0,0.0,0.0,0.0,C0388753_C0948089
0.0,0.0,0.0,0.0,C0388753_C0018802
0.0,0.0,0.0,0.0,C0388753_C1145670
0.0,0.0,0.0,0.0,C0388753_C0011860
0.0,0.0,0.0,0.0,C0388753_C1527231
0.0,0.0,0.0,0.0,C0388753_C0524851
0.0,0.0,0.0,0.0,C0388753_C0019247
0.0,0.0,0.0,0.0,C0388753_C0268490
0.0,0.0,0.0,155.11794058854812,C0388753_C0149931
0.0,0.0,0.0,0.0,C0388753_C0027126
0.0,0.0,0.0,0.0,C0388753_C1849508
0.0,0.0,0.0,0.0,C0388753_C2931688
0.0,0.0,0.0,155.11794058854812,C0388753_C0027765
0.0,0.0,0.0,0.0,C0388753_C0751434
0.0,0.0,0.0,0.0,C0388753_C0752120
0.0,0.0,0.0,0.0,C0388753_C0024408
0.0,0.0,0.0,0.0,C0388753_C0349653
0.0,0.0,0.0,0.0,C0388753_C0020541
0.0,0.0,0.0,0.0,C0388753_C0220756
0.0,0.0,0.0,0.0,C0388753_C0751436
0.0,0.0,0.0,0.0,C0388753_C0751882
0.0,0.0,0.0,0.0,C0388753_C0162671
0.0,0.0,0.0,0.0,C0388753_C0002986
0.0,0.0,0.0,0.0,C0388753_C0018790
0.0,0.0,0.0,0.0,C0388753_C0026850
0.0,0.0,0.0,155.11794058854812,C0388753_C0030567
0.0,0.0,0.0,0.0,C0388753_C0007222
0.0,0.0,0.0,0.0,C0388753_C0023895
0.0,0.0,0.0,0.0,C0388753_C0007194
0.0,0.0,0.0,0.0,C0388753_C0019151
0.0,0.0,0.0,0.0,C0388753_C0043459
0.0,0.0,0.0,0.0,C0388753_C0020179
0.0,0.0,0.0,0.0,C0388753_C0268465
0.0,0.0,0.0,0.0,C0388753_C0019880
0.0,0.0,0.0,155.11794058854812,C0388753_C0002395
0.0,0.0,0.0,0.0,C0388753_C0282528
0.0,0.0,0.0,155.11794058854812,C0388753_C0026896
0.0,0.0,0.0,0.0,C0388753_C0027051
0.0,0.0,0.0,164.85854778031015,C0388753_C0018801
0.0,0.0,0.0,0.0,C0388753_C0024117
0.0,0.0,0.0,0.0,C0388753_C0028754
0.0,0.0,0.0,0.0,C0388753_C0018799
0.0,0.0,0.0,0.0,C0388753_C0027868
0.0,0.0,0.0,0.0,C0388753_C0017205
0.0,0.0,0.0,0.0,C0388753_C5203670
0.0,0.0,0.0,0.0,C0037659_C0878773
0.0,0.0,0.0,0.0,C0037659_C0020538
0.0,0.0,0.0,0.0,C0037659_C0025521
0.0,0.0,0.0,0.0,C0037659_C0085584
0.0,0.0,0.0,0.0,C0037659_C0004238
0.0,0.0,0.0,0.0,C0037659_C0494475
0.0,0.0,0.0,0.0,C0037659_C0268579
0.0,0.0,0.0,0.0,C0037659_C0087012
0.0,0.0,0.0,0.0,C0037659_C0004096
0.0,0.0,0.0,0.0,C0037659_C0011168
0.0,0.0,0.0,0.0,C0037659_C0268250
0.0,0.0,0.0,0.0,C0037659_C0270846
0.0,0.0,0.0,0.0,C0037659_C0442874
0.0,0.0,0.0,0.0,C0037659_C0019202
0.0,0.0,0.0,0.0,C0037659_C0154246
0.0,0.0,0.0,0.0,C0037659_C0268251
0.0,0.0,0.0,0.0,C0037659_C0023521
0.0,0.0,0.0,0.0,C0037659_C0878544
0.0,0.0,0.0,0.0,C0037659_C0038454
0.0,0.0,0.0,0.0,C0037659_C0011849
0.0,0.0,0.0,0.0,C0037659_C0026848
0.0,0.0,0.0,0.0,C0037659_C0001125
0.0,0.0,0.0,0.0,C0037659_C0014544
0.0,0.0,0.0,0.0,C0037659_C0024776
0.0,0.0,0.0,0.0,C0037659_C0002066
0.0,0.0,0.0,0.0,C0037659_C0751435
0.0,0.0,0.0,0.0,C0037659_C1961835
0.0,0.0,0.0,0.0,C0037659_C0162309
0.0,0.0,0.0,0.0,C0037659_C0019147
0.0,0.0,155.11794058854812,0.0,C0037659_C0020615
0.0,0.0,0.0,0.0,C0037659_C0031485
0.0,0.0,155.11794058854812,155.11794058854812,C0037659_C0023890
0.0,0.0,0.0,0.0,C0037659_C0242422
0.0,0.0,0.0,0.0,C0037659_C0025517
0.0,0.0,0.0,0.0,C0037659_C0268542
0.0,0.0,0.0,0.0,C0037659_C0948089
0.0,0.0,0.0,0.0,C0037659_C0018802
0.0,0.0,0.0,0.0,C0037659_C1145670
0.0,0.0,0.0,0.0,C0037659_C0011860
0.0,0.0,0.0,0.0,C0037659_C1527231
0.0,0.0,0.0,0.0,C0037659_C0524851
0.0,0.0,0.0,0.0,C0037659_C0019247
0.0,0.0,0.0,0.0,C0037659_C0268490
0.0,0.0,0.0,0.0,C0037659_C0149931
0.0,0.0,930.7076435312887,155.11794058854812,C0037659_C0027126
0.0,0.0,0.0,0.0,C0037659_C1849508
0.0,0.0,0.0,0.0,C0037659_C2931688
0.0,0.0,0.0,0.0,C0037659_C0027765
0.0,0.0,0.0,0.0,C0037659_C0751434
0.0,0.0,0.0,0.0,C0037659_C0752120
0.0,0.0,0.0,0.0,C0037659_C0024408
0.0,0.0,0.0,0.0,C0037659_C0349653
0.0,0.0,0.0,0.0,C0037659_C0020541
0.0,0.0,0.0,0.0,C0037659_C0220756
0.0,0.0,0.0,0.0,C0037659_C0751436
0.0,0.0,0.0,0.0,C0037659_C0751882
0.0,0.0,0.0,0.0,C0037659_C0162671
0.0,0.0,0.0,0.0,C0037659_C0002986
0.0,0.0,0.0,0.0,C0037659_C0018790
0.0,0.0,0.0,0.0,C0037659_C0026850
0.0,0.0,0.0,0.0,C0037659_C0030567
0.0,0.0,0.0,155.11794058854812,C0037659_C0007222
0.0,0.0,0.0,0.0,C0037659_C0023895
0.0,0.0,0.0,0.0,C0037659_C0007194
0.0,0.0,0.0,0.0,C0037659_C0019151
0.0,0.0,0.0,0.0,C0037659_C0043459
0.0,0.0,0.0,0.0,C0037659_C0020179
0.0,0.0,0.0,0.0,C0037659_C0268465
0.0,0.0,0.0,0.0,C0037659_C0019880
0.0,0.0,0.0,0.0,C0037659_C0002395
0.0,0.0,0.0,0.0,C0037659_C0282528
0.0,0.0,0.0,0.0,C0037659_C0026896
0.0,0.0,0.0,0.0,C0037659_C0027051
0.0,0.0,0.0,0.0,C0037659_C0018801
0.0,0.0,0.0,0.0,C0037659_C0024117
0.0,0.0,0.0,0.0,C0037659_C0028754
0.0,0.0,0.0,0.0,C0037659_C0018799
0.0,0.0,0.0,0.0,C0037659_C0027868
0.0,0.0,0.0,0.0,C0037659_C0017205
0.0,0.0,155.11794058854812,0.0,C0037659_C5203670
0.0,0.0,0.0,0.0,C0008838_C0878773
0.0,0.0,0.0,0.0,C0008838_C0020538
0.0,0.0,0.0,0.0,C0008838_C0025521
0.0,0.0,0.0,0.0,C0008838_C0085584
0.0,0.0,0.0,0.0,C0008838_C0004238
0.0,0.0,0.0,0.0,C0008838_C0494475
0.0,0.0,0.0,0.0,C0008838_C0268579
0.0,0.0,0.0,0.0,C0008838_C0087012
0.0,0.0,0.0,0.0,C0008838_C0004096
0.0,0.0,155.11794058854812,155.11794058854812,C0008838_C0011168
0.0,0.0,0.0,0.0,C0008838_C0268250
0.0,0.0,0.0,0.0,C0008838_C0270846
0.0,0.0,0.0,155.11794058854812,C0008838_C0442874
0.0,0.0,0.0,0.0,C0008838_C0019202
0.0,0.0,0.0,0.0,C0008838_C0154246
0.0,0.0,0.0,0.0,C0008838_C0268251
0.0,0.0,0.0,0.0,C0008838_C0023521
0.0,0.0,0.0,0.0,C0008838_C0878544
0.0,0.0,0.0,0.0,C0008838_C0038454
0.0,0.0,0.0,0.0,C0008838_C0011849
0.0,0.0,0.0,0.0,C0008838_C0026848
0.0,0.0,0.0,0.0,C0008838_C0001125
0.0,0.0,0.0,0.0,C0008838_C0014544
0.0,0.0,0.0,0.0,C0008838_C0024776
0.0,0.0,0.0,0.0,C0008838_C0002066
0.0,0.0,0.0,0.0,C0008838_C0751435
0.0,0.0,0.0,0.0,C0008838_C1961835
0.0,0.0,0.0,0.0,C0008838_C0162309
0.0,0.0,0.0,0.0,C0008838_C0019147
0.0,0.0,0.0,0.0,C0008838_C0020615
0.0,0.0,0.0,0.0,C0008838_C0031485
0.0,0.0,0.0,0.0,C0008838_C0023890
0.0,0.0,0.0,0.0,C0008838_C0242422
0.0,0.0,155.11794058854812,0.0,C0008838_C0025517
0.0,0.0,0.0,0.0,C0008838_C0268542
0.0,0.0,0.0,0.0,C0008838_C0948089
0.0,0.0,0.0,0.0,C0008838_C0018802
0.0,0.0,0.0,0.0,C0008838_C1145670
0.0,0.0,0.0,0.0,C0008838_C0011860
0.0,0.0,0.0,0.0,C0008838_C1527231
0.0,0.0,0.0,0.0,C0008838_C0524851
0.0,0.0,0.0,0.0,C0008838_C0019247
0.0,0.0,0.0,0.0,C0008838_C0268490
0.0,0.0,0.0,0.0,C0008838_C0149931
0.0,0.0,0.0,0.0,C0008838_C0027126
0.0,0.0,0.0,0.0,C0008838_C1849508
0.0,0.0,0.0,0.0,C0008838_C2931688
0.0,0.0,0.0,0.0,C0008838_C0027765
0.0,0.0,0.0,0.0,C0008838_C0751434
0.0,0.0,0.0,0.0,C0008838_C0752120
0.0,0.0,0.0,154.86475188019227,C0008838_C0024408
0.0,0.0,0.0,0.0,C0008838_C0349653
0.0,0.0,0.0,0.0,C0008838_C0020541
0.0,0.0,0.0,0.0,C0008838_C0220756
0.0,0.0,0.0,0.0,C0008838_C0751436
0.0,0.0,0.0,0.0,C0008838_C0751882
0.0,0.0,0.0,0.0,C0008838_C0162671
0.0,0.0,0.0,0.0,C0008838_C0002986
0.0,0.0,0.0,0.0,C0008838_C0018790
0.0,0.0,0.0,0.0,C0008838_C0026850
0.0,0.0,114.97371073083174,0.0,C0008838_C0030567
0.0,0.0,0.0,0.0,C0008838_C0007222
0.0,0.0,0.0,0.0,C0008838_C0023895
0.0,0.0,0.0,0.0,C0008838_C0007194
0.0,0.0,0.0,0.0,C0008838_C0019151
0.0,0.0,0.0,0.0,C0008838_C0043459
0.0,0.0,0.0,0.0,C0008838_C0020179
0.0,0.0,0.0,0.0,C0008838_C0268465
0.0,0.0,0.0,0.0,C0008838_C0019880
0.0,0.0,0.0,0.0,C0008838_C0002395
0.0,0.0,0.0,0.0,C0008838_C0282528
0.0,0.0,0.0,0.0,C0008838_C0026896
0.0,0.0,0.0,0.0,C0008838_C0027051
0.0,0.0,0.0,0.0,C0008838_C0018801
0.0,0.0,0.0,0.0,C0008838_C0024117
0.0,0.0,0.0,0.0,C0008838_C0028754
0.0,0.0,0.0,0.0,C0008838_C0018799
0.0,0.0,0.0,0.0,C0008838_C0027868
0.0,0.0,0.0,0.0,C0008838_C0017205
0.0,0.0,0.0,0.0,C0008838_C5203670
0.0,0.0,0.0,0.0,C0017687_C0878773
0.0,0.0,0.0,0.0,C0017687_C0020538
0.0,0.0,0.0,0.0,C0017687_C0025521
0.0,0.0,123.0229084629499,0.0,C0017687_C0085584
0.0,0.0,0.0,0.0,C0017687_C0004238
0.0,0.0,0.0,0.0,C0017687_C0494475
0.0,0.0,0.0,0.0,C0017687_C0268579
0.0,0.0,0.0,0.0,C0017687_C0087012
0.0,0.0,0.0,0.0,C0017687_C0004096
0.0,0.0,0.0,0.0,C0017687_C0011168
0.0,0.0,0.0,0.0,C0017687_C0268250
0.0,0.0,0.0,0.0,C0017687_C0270846
0.0,0.0,123.0229084629499,0.0,C0017687_C0442874
0.0,0.0,0.0,0.0,C0017687_C0019202
0.0,0.0,0.0,0.0,C0017687_C0154246
0.0,0.0,0.0,0.0,C0017687_C0268251
0.0,0.0,0.0,0.0,C0017687_C0023521
0.0,0.0,0.0,0.0,C0017687_C0878544
0.0,0.0,0.0,0.0,C0017687_C0038454
0.0,0.0,155.11794058854812,0.0,C0017687_C0011849
0.0,0.0,0.0,0.0,C0017687_C0026848
0.0,0.0,0.0,0.0,C0017687_C0001125
0.0,0.0,0.0,0.0,C0017687_C0014544
0.0,0.0,0.0,0.0,C0017687_C0024776
0.0,0.0,0.0,0.0,C0017687_C0002066
0.0,0.0,310.23588117709625,0.0,C0017687_C0751435
0.0,0.0,0.0,0.0,C0017687_C1961835
0.0,0.0,0.0,0.0,C0017687_C0162309
0.0,0.0,155.11794058854812,0.0,C0017687_C0019147
0.0,0.0,442.6705344691429,0.0,C0017687_C0020615
0.0,0.0,583.8535344208125,0.0,C0017687_C0031485
0.0,0.0,0.0,0.0,C0017687_C0023890
0.0,0.0,0.0,0.0,C0017687_C0242422
0.0,0.0,0.0,0.0,C0017687_C0025517
0.0,0.0,0.0,0.0,C0017687_C0268542
0.0,0.0,0.0,0.0,C0017687_C0948089
0.0,0.0,0.0,0.0,C0017687_C0018802
0.0,0.0,0.0,0.0,C0017687_C1145670
0.0,0.0,310.23588117709625,310.23588117709625,C0017687_C0011860
0.0,0.0,0.0,0.0,C0017687_C1527231
0.0,0.0,0.0,0.0,C0017687_C0524851
0.0,0.0,0.0,0.0,C0017687_C0019247
0.0,0.0,0.0,0.0,C0017687_C0268490
0.0,0.0,0.0,0.0,C0017687_C0149931
0.0,0.0,1053.7305519942386,930.7076435312887,C0017687_C0027126
0.0,0.0,0.0,0.0,C0017687_C1849508
0.0,0.0,0.0,0.0,C0017687_C2931688
0.0,0.0,0.0,0.0,C0017687_C0027765
0.0,0.0,310.23588117709625,0.0,C0017687_C0751434
0.0,0.0,0.0,0.0,C0017687_C0752120
0.0,0.0,0.0,0.0,C0017687_C0024408
0.0,0.0,0.0,0.0,C0017687_C0349653
0.0,0.0,0.0,0.0,C0017687_C0020541
0.0,0.0,0.0,0.0,C0017687_C0220756
0.0,0.0,310.23588117709625,0.0,C0017687_C0751436
0.0,0.0,0.0,0.0,C0017687_C0751882
0.0,0.0,125.61199699163366,0.0,C0017687_C0162671
0.0,0.0,0.0,0.0,C0017687_C0002986
0.0,0.0,440.38185121848056,0.0,C0017687_C0018790
0.0,0.0,155.11794058854812,155.11794058854812,C0017687_C0026850
0.0,0.0,0.0,0.0,C0017687_C0030567
0.0,0.0,0.0,0.0,C0017687_C0007222
0.0,0.0,0.0,0.0,C0017687_C0023895
0.0,0.0,0.0,0.0,C0017687_C0007194
0.0,0.0,155.11794058854812,0.0,C0017687_C0019151
0.0,0.0,0.0,0.0,C0017687_C0043459
0.0,0.0,0.0,0.0,C0017687_C0020179
0.0,0.0,310.23588117709625,0.0,C0017687_C0268465
0.0,0.0,0.0,0.0,C0017687_C0019880
0.0,0.0,0.0,0.0,C0017687_C0002395
0.0,0.0,0.0,0.0,C0017687_C0282528
0.0,0.0,0.0,0.0,C0017687_C0026896
0.0,0.0,0.0,0.0,C0017687_C0027051
0.0,0.0,0.0,0.0,C0017687_C0018801
0.0,0.0,0.0,0.0,C0017687_C0024117
0.0,0.0,155.11794058854812,0.0,C0017687_C0028754
0.0,0.0,0.0,0.0,C0017687_C0018799
0.0,0.0,0.0,0.0,C0017687_C0027868
0.0,0.0,0.0,0.0,C0017687_C0017205
0.0,0.0,0.0,0.0,C0017687_C5203670
0.0,0.0,0.0,0.0,C0795635_C0878773
0.0,0.0,0.0,155.11794058854812,C0795635_C0020538
0.0,0.0,0.0,0.0,C0795635_C0025521
0.0,0.0,0.0,0.0,C0795635_C0085584
0.0,0.0,0.0,0.0,C0795635_C0004238
0.0,0.0,0.0,0.0,C0795635_C0494475
0.0,0.0,0.0,0.0,C0795635_C0268579
0.0,0.0,0.0,0.0,C0795635_C0087012
0.0,0.0,0.0,0.0,C0795635_C0004096
0.0,0.0,0.0,0.0,C0795635_C0011168
0.0,0.0,0.0,0.0,C0795635_C0268250
0.0,0.0,0.0,0.0,C0795635_C0270846
0.0,0.0,0.0,0.0,C0795635_C0442874
0.0,0.0,0.0,0.0,C0795635_C0019202
0.0,0.0,0.0,0.0,C0795635_C0154246
0.0,0.0,0.0,0.0,C0795635_C0268251
0.0,0.0,0.0,0.0,C0795635_C0023521
0.0,0.0,0.0,0.0,C0795635_C0878544
0.0,0.0,0.0,0.0,C0795635_C0038454
0.0,0.0,0.0,0.0,C0795635_C0011849
0.0,0.0,0.0,0.0,C0795635_C0026848
0.0,0.0,0.0,0.0,C0795635_C0001125
0.0,0.0,0.0,0.0,C0795635_C0014544
0.0,0.0,0.0,0.0,C0795635_C0024776
0.0,0.0,0.0,0.0,C0795635_C0002066
0.0,0.0,0.0,0.0,C0795635_C0751435
0.0,0.0,0.0,0.0,C0795635_C1961835
0.0,0.0,0.0,0.0,C0795635_C0162309
0.0,0.0,0.0,0.0,C0795635_C0019147
0.0,0.0,0.0,0.0,C0795635_C0020615
0.0,0.0,0.0,0.0,C0795635_C0031485
0.0,0.0,0.0,0.0,C0795635_C0023890
0.0,0.0,0.0,0.0,C0795635_C0242422
0.0,0.0,0.0,0.0,C0795635_C0025517
0.0,0.0,0.0,0.0,C0795635_C0268542
0.0,0.0,0.0,0.0,C0795635_C0948089
0.0,0.0,0.0,0.0,C0795635_C0018802
0.0,0.0,0.0,0.0,C0795635_C1145670
0.0,0.0,0.0,310.23588117709625,C0795635_C0011860
0.0,0.0,0.0,0.0,C0795635_C1527231
0.0,0.0,0.0,0.0,C0795635_C0524851
0.0,0.0,0.0,0.0,C0795635_C0019247
0.0,0.0,0.0,0.0,C0795635_C0268490
0.0,0.0,0.0,0.0,C0795635_C0149931
0.0,0.0,155.11794058854812,0.0,C0795635_C0027126
0.0,0.0,0.0,0.0,C0795635_C1849508
0.0,0.0,0.0,0.0,C0795635_C2931688
0.0,0.0,0.0,0.0,C0795635_C0027765
0.0,0.0,0.0,0.0,C0795635_C0751434
0.0,0.0,0.0,0.0,C0795635_C0752120
0.0,0.0,0.0,0.0,C0795635_C0024408
0.0,0.0,0.0,0.0,C0795635_C0349653
0.0,0.0,0.0,0.0,C0795635_C0020541
0.0,0.0,0.0,0.0,C0795635_C0220756
0.0,0.0,0.0,0.0,C0795635_C0751436
0.0,0.0,0.0,0.0,C0795635_C0751882
0.0,0.0,0.0,0.0,C0795635_C0162671
